"this game is so beautiful and cute! the entire time i was playing  the only thing i could think was ""wow look at that!"" everything is well done. the music fits every area perfectly  the esthetics are amazing  the sound effects are fluid  and the multiplayer is better than many pc games. best part is  the community is incredibly welcoming and supportive. thank you thatgamecompany <3",1
best game i have played in a long time...great graphics...get to visit absolutely beautiful places...love the storyline & it's very challenging...wish i were a beta tester for this game ...that's how much i enjoy it..thanks,1
surprised this is free to play. the game design  the mechanics and the level progression everything is done to perfection.,1
im disappointed by this game they give me the bugs a week more they're not even giving me compensation like i cant even buy the limited stuff even though i already bought theiradventure pass wasting my time,0
an android masterpiece  one of the best experiences that a game gave to me in 10 years.,1
it's so good  the graphics  the lore  and the gameplay it's so good,1
oml i love this game srsly  beautiful imagery and details  calming music and sound effects and you can play with friends. not to mention smooth movements and easy controls. 100% recommend,1
after update  my server always error and to many bugs. always get out the game!! ;(,0
this is a good game  i like the story and it has a pretty sick graphics for a low end device,1
this is a very relaxing game with beautiful graphics  music  and story.,1
if you want to have a relaxing time playing an adventure game with cute items and graphic i highly recommend,1
very beautiful game! although there some slip-ups with the flying  but i enjoy it overall!,1
this game is my new favorite! i love it so so much there are some minor bugs but otherwise it is awesome!!,1
i like the game because it's really amazing. because all those ghosts and new upgrades winging powers.,1
greatest game everrr!!! there are no bugs the graphics are grea,1
such good graphics very good detailed game really interesting makes you feel very concentrated and its quite peaceful and relaxing,1
tried to sign up  but the game is having server issues. y'all need to upgrade lol,0
this is an amazing game.. it can calm down a person a lot and the soothing music of it is amazing..,1
"this is a masterpiece  a game unlike anything else. it blows my mind that a mobile game could be so good. first of all is 100% free  +no ads this just shows how much passion and love was put to this game! the graphics and the music are just breathtaking it could easily be a pc or console game. plus the ""social features"" add a whole other level to this game. it is heavy tho and poor devices will lag a lot. for me the lag is minimal but still there  tho i would be surprised if it wasn't.",1
its absolutely breathtaking. you want art and relaxation? this is it. honestly i've never seen a 3d game a cinematic as this one. everything looks so good. so far the theme is also intriguing. now for the controls  they are still a bit hard to manipulate for precise maneuver. and theres a sort of co-op component  but communication is really hard. i hope they set a friend system so.,1
this game is a masterpiece. the music  graphic  gameplay  story are all great and even better when combined together  i recommend everyone to give it a try. however there are still some issues,1
a masterpiece. the graphics are stunning  each frame of gameplay looks cinematic. i also like the interaction that you can have with other players. cons ,1
absolutely love this game! the graphics and music are amazing and the storyline is captivating 100/100 update,1
i love it! this game is incredibly well made; from the stunning graphics to the overall game play  sky,1
the game gas great graphics  it's probably one of the best i've played on mobile. i only have one problem,1
start with the major downsides. you can't play with your iphone friends. there are bugs that leads to losses of an extremely limited resources which you cannot recover. else,0
this is game is so cute and aesthetic ,1
i do like the graphics  cool character outfits and all the expressions. it's a sooth and relaxing game. there are still many things to do with friends even though you explore the whole map  reborn many times  got alot of candles and start fooling around with the dragon and all. overall  it's a nice game. but i noticed that the price of some specific items keeps raising across time  not affordable(with my condition). it would be lovely if they were cheaper. ,1
a beautiful game  it has a heartfelt environment and immersive gameplay. edit,1
one of the best mobile games i have played so far. really well executed. the gameplay evokes a sense of mystery and exploration. you get to meet players from world over and there is a sense of cooperation and helping each other out which is great. at times one does feel a little lost but then it feels like a part of the game. nothing pushing you to rush anywhere yet you want to explore more and more. thank you for this. and guess what  no ads... ,1
it was a fun game to experience and explore but the storyline is really lacking. it very hard to interpret what the story is. the controls are not as tight with flight being very hard to steer at times. it's not made clear that once you get to edan  it's a total restart. you loss all your wings. there really isnt a reason to continue playing once you reach the end because it's just a repeat of a short game with cosmetics for your character. it's very beautiful and the music is amazing.,1
4.5/5 the game controls are fairly well developed - there are occasional glitches that occur but nothing that takes away from the overall experience. the quests keep you on your toes but sometimes it can be a chore... i'm still rather invested in the game because the visuals are absolutely fantastic and i would highly recommend this to anyone who enjoys discovery-type games!,1
great music  great controlls. the reason i deducted the stars are  story is ambiguous. no voice-overs  no story  not sure what to do  not sure where to go  monsters!! really?? in this game! worlds are good  customization is limited. i give you 100 points for effort and music composition. looking forward to more games from you.,1
the game is a bit glitchy when flying and avoiding rocks in eden which makes it hard to control or get away fast. had a few problems with certain gates not downloading and had to re-install the game quite a few times for it to eventually work. lovely story! i'll definitely keep playing it. enjoyed playing journey on the ps4 so hopefully this game will also be added to the playstation store sometime in the future.,0
probably the best mobile game you'll find right now  minimal to no ads  really good graphics and beautiful sound design. sometimes you don't know what's going on and that's the beauty of it  it reminds me of journey  you may not know where you're going but the places you visit along the way are amazing. the only real 'problem' is that there's a tiny bit of lag and the graphics go down for budget phones  but with a game as ambitious as this  that's only expected,1
"fantastic game honestly. there's something for everyone. sky has puzzles  exploration  both peaceful and exciting moments  mystery and intrigue  lovely music and beautiful open maps on which to play. the best part is that even after ""completing"" the game  there's still more fun to be had what with periodic events. occasionally things get a bit buggy but these issues are mild  temporary  and largely overshadowed by the game's appeal. it really is a game for all different types of people.",1
not to complicated. good quality game. with easy and difficult levels.,1
this game is amazing and i love it.it has a very nice vibe to it i wonder what happened to badland2 anyone remember it?if you can bring back the game it would be appreciated,1
exceptional experience  real and good fun  definitely worth the price. a few minutes of joy with friends and family is priceless,1
it's very entertaining and all  but the ads get on my nerves! honestly!!!,1
love it. boy it makes me laugh and same times i want to launch my tab . perfect lol,1
absolute trash can  you can only play like 20 levels out of 400 and then the rest you have to pay nearly five dollars...,0
i used to play this all the time with family and we loved playing it. over all the game is perfect and awesome.,1
i really like this game  it had so many ways to be the best like theres a lot of strategizing involved  that being said it's really good overall good job,1
tooooo many ads. i cant enjoy this game without being asked to pay after every level.,0
play a game  lose a match  had to watch ads forcefully....ads with 30 seconds without skip,0
when you pay to remove ads  it actually removes all ads. kudos.,1
it has amazing graphics. i need badaland 2 3 4 5 6 etc . i am waiting for more levels nd graphics,1
simple stunning graphics  simple stunning controls  simply perfect gameplay,1
too many traps. stuck at the lasts level. only the developer can win this game.,0
its a realy hood game,1
i loved this game a lot... it's a single player and single finger game but this game is just unbelievable... everyone must try this game....,1
the most family friendly game even with so many deaths involved. forever best game~,1
badland is very nice game i recommend you also download this game and play this game graphics is insane and the controls are pretty challenging,1
creative and clever level design. simple fun with beautiful visuals and rich atmosphere,1
love this game.. frustrating as hell  but love it for it..,1
there are too many add while playing the game. overall game experience is good but adds ruin it totally,0
there are to many ads in this game  its either watch all these ads or buy our premuim  you dont want our premium? well watch these ads then.,0
there's like 4 levels unless you upgrade to premium sucks and was a waste of time,0
im not one to criticize ads but seriously at least let me exit out  if the ads are gonna be that frequent let people exit out. please fix it,0
this game is amazing. i had it a while back on my old phone and the atmosphere along with just a fun game makes this overall great,1
maybe i'm missing something but with no controller it doesn't play well. also it was a bit boring.,0
i am so glad that i already played and finished this game years ago when these people were not greedy for money..... your ads suck.,0
osam i like this game so much ..its a very good game i had ever plaid .... thanku thos who made this game.. the graphic was so beautyfull and i like the beautyfull back ground sound ...,1
one of the best two players i've ever played good control and graphics,1
full of lag and bug   specially on lazers. my phone is galaxy s10 it doesnt have any problem but on this game my phone get freezed o dont know whats the probleb but i hope they fix it beacause its great game.,0
too much ads and you can't even skip them,0
you can not get any achievements on google play games unless you are connected to internet! and when you are connected to the internet badland becomes ad-land!,0
it is vary fun and i like how you can make your own and over all it is a good game.,1
this is my childhood. game soo i want it too try again and it was still fun as always,1
ads!! if there wasnt ads so often it would be perfect.,0
too much ads every time i die there's a 15 second ad and i'm not that good so its annoying,0
amazing game. love the graphics  gameplay  and aesthetic.,1
this game is worth the size of 100+ mb its feel veary good whike playing it  and i'm running on 833.3mb ram tablet and its amazing  keep the work up creators!,1
brilliant nice very hard for everyone but if you try this game then you feel like the game is easy  so try it,1
best game ever...too hard but too good... just wonderful... i installed 6-7 games but i didn't like them...but i am really impressed by this game...superb...,1
a very good game but too much ads but it is a very good game after all it is the free version,1
best game i've ever had in my whole life the graphics is so amazing!!!!!,1
just takes me to a black screen where i can't do anything but listen to the main menu music,0
i absolutely love it  as well as me and my brother can play it together and we are always having so much fun and laugh!,1
there are some levels which are super hard and most are just super easy,1
this game is amazing great graphics levels and really fun to play keep up the good work,1
i love this game so much the quality is amazing and the levels get harder and harder i play this game every day and never get bored! great jod developer it is amazing,1
is it a game or what .. so many ads... we can't play continuously without getting unskippable ads,0
perfect couch multiplayer game  with support of multiple controller on a single phone.,1
this is a very good game if you considering to buy the full game you should.,1
unique and very interesting game + challenging,1
i like the game very much the smootheness of graphics is superb.keep going developers.,1
this game is exceptional it's simple calm and relaxing it's a distressor and a anxiety releaser.,1
addictive game if you have been a fan of classic flappy bird. this feels like flappy bird 50.0,1
i really like the forest and the adventure in the game in the unknown creatures it really brings out the name of the game badland,1
this game is great i can get frustrated at times but once you beat it then you just have to move on to the next,1
badland was an amazing experience. me and my so have spent many days playing this fantastic game in co op on our nvidia shield,1
it is very very hard game super game i only completed day one it should be game of the year and it is not like pubg it's multiple super,1
cool but u need to pay for playing other days and u cant play multiplayer or world levels because of that ads,0
this is one of the first mobile games i've ever played  and it still holds up years later. definitely earned my money,1
four long adds between each lvl  would have been a good game but completely ruined by adds,0
ah  the nostalgia. this game is still very fun to play with friends.,1
wonderful game.nice graphics.simple controls.soothing background music great experience.,1
i love the controls  its veru simple and fluid. weldone developers plus its beauitful.,1
this game is great  it's very soothing and the art is great  i'd recommend it to anyone~,1
its got a really good indie atmosphere and its just relaxing game. good job.,1
don't waste your time with the free version all you do is get spammed with ads every 20 seconds greedy bastards,0
i love this game so much im so obsessed with it you can do multiplayer and single player!,1
nice game it is really fun no ads so i rate it 5 stars,1
worstest app ever  never install this app. only adds are there . play 1 minute and get 4-5 long adds without skip option worstest app,0
i have had this game for about 10 min now. and i haven't been able to play it. honestly  it's because of ads.,0
the game is so lagging that from the upper levels it lags so much that one time i thought that my phone had just totally wasted.,0
best game ever played just love this.graphics are astonishing and also its amazing with earphones.,1
i hate all of the ads and stuff you have to watch every time you finish level,0
many ads and all of them take 30 seconds. thats too much.,0
its so stupid and dumb how everytime i finizh a level or die there is like a 30 second add ..........please fix it or im quiting your game.,0
wayyyyyyyy to many ads you have to keep on pressing no thanks to badland premiemum just to get another ad,0
too many ads  and after each ad the sound gets reset so i can't keep it muted,0
bruh the graphics are sick as freak. the controls is good and the gameplay is lit,1
i looooove this game. its great. nothing else like it on the app store. you will love it as well. give it a go  you wont be dissapointed,1
i like it its cool  funny  savage and crazy and it has good graphics and mechanics to it,1
best game i've ever played.it's funny  clever  so realistic.really deserves a masterpiece.,1
very fun. great graphics. and even a level maker.,1
i love this game very much it is very interesting exciting   in this game very cute characters . and it is very adventure's levels and this is i love it.,1
requires full access to my file storage  and refuses to run otherwise. uninstalling,0
fun to play and a good time filler. i'm new to this game so still getting the hang of it but i'm having fun doing so.,1
this is is insane fun! but though.... i love it that you can also create your own badland game this is why i vote 5 stars! but... i wish that i can vote this 999999.00999999999999999999999999999 stars... a ,1
its good and have a little hard...its suitable for the person who like a fun game and have a challenge,1
i love this game! its so fun!you can create your own levels and overall its cool!,1
really an amazing and relaxing game without any restrictions loved it and it's like playing hill climb racing in ragnarok amazing it's like a mysterious night,1
really great game. tough levels and interesting game play! good job the game is fantastic!!!!,1
huge unplayable bug for tv makeing the whole thing eather black or white no grey so theres littleton 2 colors on the screen and you can't even tell what anything is,0
controls are simple graphics are stunning best game to play in a quiet lazy afternoon,1
love this game. so much variety& challenge. skill required! lasts for ages,1
overall a good  unique game to try and kill some time.,1
absolutely beautiful game both visually and in the simplicity of game mechanics,1
this game is just a blessing to us smartphone gamers  such a console quality game deserves high recognition from literally everyone. i give it a solid 5,1
its fun easy to create and all you have to do is hold and yoi can play multiple friends,1
don't donload too many ads worse ads  continuous ads  can't skip either.,0
what beautiful game  i really love to spend my free time playing this game while hearing thoose relaxing sound theme,1
too many ads. one for every death or new level.,0
"worst ""free' game ever  after every 30 seconds they show you a 30 seconds ad",0
it is annoying that there is an ad at each level so please fix it,0
way too many ads. futurecof games in uncertain because of so many ads,0
its a very enjoyable adventurous game with a fine graphics. i just love it,1
game is extremely fun. graphics is beautiful. and gameplay is awesome,1
best game ever it requires skill and strategy and for all those people who use these things this is the game for you 5 stars.,1
this game is superb the control are very easy the graphics is awesome . this game is awesome,1
the controls are smooth and graphics are great!!,1
good... but too many ads. really  like too too many ads...,0
in my opinion there are way too many ads which gets you to buy premium.,0
it's got such good animations-probably the best installation i've ever made really relaxing music,1
it is great for creative thinking and also a good problem solving game,1
it a unique addictive game which put in a trance like state due to the deep environment accompanied by the natural acoustics,1
a good physics based game.love the graphics and minimalistic design,1
i love this game. such a creative beautiful game. i get stuck on it for hours.,1
ads are after every minute and they last 30 seconds. not playable,0
way to many adds! impossible to play unless you buy the paid version.,0
i like the sounds and the amazing background that makes badland a calming game.,1
ads is horrible. unplayable. too bad it's a good game,0
the game is full of ads..& becoming very much irritating.worst thing in any application or game,0
too many ads. advertised on other apps 3 a week charge to play this,0
worst game ever. whenver i try to play it shows me to upgrade to premium and then close the game.,0
its ok for group play but they should really make the solo levels more interesting and way more harder,1
l love this app soo much! but since when did you add true co-op and since when was there build a level?!? i am a old player,1
so addictive i've played it all day & i've finished all levels it's a fun game & great graphics,1
when i was younger i would play this like crazy! and i think i should get it again for fun,1
simple  alive  easy to learn hard to master  this game time well spent,1
this game is amazing i can remember the first time i played it years ago i have been looking for it for so long now my brother showed me this game and o couldn't stop playing it,1
too addictive. background music is so cool. it's very much fun every time i play.,1
amazing. just amazing. even amazing is not enough for it. its fanatastic,1
too many ads  would be a good game but uninstalling instead.,0
great levels  brilliant level creator and easy controls!,1
badland is a fun game it has an awesome story and i love jumping and flying with the little guys,1
it is a great game and things are so cute four players can play in it good graphics,1
i keep getting a bug where when i start playing everything beckmes echoed and it ruins the sound,0
it's so inspiring and beautiful of some people's lifestyle like mine it is fit exactly and made for me to play thanks creator,1
a little strange story  amazing graphics  really. if you haven't played it yet  you really should (also i'm really glad that theres level creator),1
an ad after every stage. more time with an ad than playing.,0
very good game  runs smoothly with no bugs and the art style is beautiful,1
i love this game it's so cool!!!! because i only love it and my friends always die and i gave five (5) stars and littrely so funny play it now like 1000 persent i realy love it do you love it? then play it! i hope you love it!!!,1
it's unusual and strangely alluring. .....i like the graphics.,1
the worst app ever it gives advertising every minute the worst please don't download   you'll regret it.,0
very fun and challenging. but it has alot of ads though,1
too much adds. please consider those on paid mobile plans without wifi access.,0
ads in every level was so annoying so i uninstalled it... i hate this game thank you,0
everywhere i look there's just ads and ads and more ads!!!!!,0
good game  simple  nice graphics and good gameplay.,1
ads are unnecessarily frustruating i watch ads more than i play the actual game.,0
beautifully crafted world. challenging and engaging to play.,1
i don't care about the ads i think it is a great game which is different to anything else i have played before,1
this game is so amazing! my friends are laughing and we enjoy the game and the hard levels,1
too many ads in this game which doesn't worth the money aking for premium version,0
i think this is a great game it is so chill the graphics are so good it is a really good game i love the background noise,1
really cool and addictive. the sound effects are spectacular,1
amazing graphics and awesome sounds. addictive and highly recommend,1
combines elements from many of my previous favourite games. play is so cleaverly addictive!,1
its quite delicious and appetizing  contains some nice ingredients and looks good,1
amazing art  and a great time killer. i higly reccomend this game.,1
it is a nice game but there are some levels that have no logic it is super unique game,1
love the level designer .also i really like the graphics.,1
it was such an amazing game that tested your brain. definetly a game worth getting.,1
always shows the annoying message to upgrade to premium   this game is greedy,0
theres not much to say  its just the best indie game i have ever played! so many levels!( )!,1
it's a fantastic adventure with a great level editor! and it's all free!,1
an ad after each attempt at a level! come on!,0
too much ads  this game is more like advertisement. com,0
i finished all the one player free levels. it was a good experience,1
stop trying to force me to buy the premium version and i've only been playing a game for 10 mins.,0
i'm rating 1 bc it just none stop ads if i say no to whach a vid for a skin it still makes me whach it just no prize fix it,0
awesome graphics  i rly love this soundtrack   its amazing   i sz this game!!,1
one of the bestest game i have played ever...a mysterious sound effects....full of.silence and peace....what a game great...,1
great app!! as i was seeing the ad some game pop up in my phone nice concept of watching ad.,1
screen movement goes too fast before i can get my guy unstuck  please fix the screen move bug,0
destroyed what was once a very good game with adverts...uninstalled.,0
challenging and relaxing  really brings out the satisfaction of survival,1
i love this game so much they did a great job on the game concept but the best thing about this game is the level maker,0
amazing! i'm 8 years old   love the style and sound effects.,1
that's an awesome game right there love the visual everything is just beyond brilliant,1
it's good because u can play with your friends on the same divice and you can play on co-op,1
best game out there. beautiful graphics and control.,1
a very nice game but please add online multiplayer in it to make it the best game in the world,1
absolutely brilliant game but over time its get to difficult to collect more clones,1
too many adds  they make a good game completely annoying and unplayable,0
it's a very good game. i really enjoyed and loved playing the game and i am very much entertained... keep it up,1
this is so fun and tricky! i enjoyed a lot. it's just amazing thanks for the game dev,1
great graphics and sounds. very entertaining!,1
i remember plaing this game at a phone store  but when i got my phone i did not remember the name  of the game so now i found it.,1
just amazing  there art is so cute  plus   the app works perfectly!,1
it sucks that i have to play an ad after every level. disgusting,0
great gameplay. would be better if it had a storyline.....,1
literally played this for ages and finished it a few times and i think it's addicting too and i love it ,1
this game is not good when am trying to play it says badland has stopped. like b i want to play.,0
it's very easy to complete the levels give me the tough levels update to this game,1
top notch game all around. fun  challenging  great atmosphere,1
this game is most exiting game a bird is in a trap. he wants independence. that was all,1
fun game  simple but challenging. cool artwork.,1
i loved mosty the sounds while playing using headphones its very very awesome i finished this game for 3 times,1
2016 anyone? god i love this game. chill  challenging and brings back memories lol.,1
exceptionally good. unique and very interesting. highly recommended.,1
this game was amazing. i used to play it all the time since it was so amazing and i could play with friends,1
enjoying thoroughly,1
love dali games. well worth the money.,1
great game,1
overpowered game,1
great game,1
nicely done,1
more interesting,1
great game,1
very cool,1
superb game! bought anti-ad and some pirate chests to support the devs! good job!,1
game is fun  nicely-crafted  but the controls leave you desiring for better.,1
thank you.,1
thank you for using actual gameplay footage in the video preview. now i actually know i want to play it right off the bat!,1
this game is good for killing time,1
the game is very easy,1
well made game. every level seems different and not repetitive. some of the controls can be a bit annoying but overall it's fun.,1
having a lot of fun  addicting good for spending spare time,1
it's a great game. i would give 5 stars but controlling is very bad,1
pretty fun game. the progression is at a good pace and the graphics are cute. i also like the multi-touch to split group.,1
not a bad little game! if you're a d and d fan! new gamers probably won't like this game! if you grew up on atari and intellivision! it's perfect!,1
i'm not bluffing but this is probably the most fun i've had playing a game ever if u don't download ur missing out on a lot of fun!,1
a totally addictive game.if you are bored because of old games then give it a try.you'll not be bored,1
addicting! this is what i call a unique and smart game. there's nothing like this on the store!,1
this i most interesting game i have ever plas but we can take very less heroes,1
very nice game. i really like it. the game idea is new and the graphics are very much stunning,1
innovative and responsive controls  while still remaining entertaining for short periods of time.,1
enjoyable and simple fun game. need more adventure !,1
it is very cool and very addictive for me guys who created this game five star for me,1
the greatest game to make my fingers ready for school,1
this game is pretty good i would recommend it to anyone who likes the necromancer,1
bland  and too much hand holding,0
not very far but good,0
awesome game. love the control using tap and swipe.,1
don't change anything o love ot,1
it's a very fun & intense game you'll be on your heels when you play it.,1
love it! reminds me of legend of zelda.,1
nice simple game  great time killer.,1
simple but engaging little game - worth trying,1
easy play  also thinking game,1
good game for time pass..so funny,1
why is the money almost useless in the game? why can't i gain experience points if i fail a stage?,0
needs a better way to level up,0
good game with cool tactical gameplay,1
rating prompts after less than 10 minutes playing = 1*,0
very fun for road trips!,1
needs a story line. mission objectives should have a connection to the story.,0
it's fun  and adventurous,1
great game love it!,1
lost interest straight away,0
pretty good  easy. little fun one.,1
nice and addictive game...!!,1
very easy to play.,1
cool graphics and easy controls,1
fun time waster,1
crashes constantly,0
such a fun game,1
best simple games,1
great game,1
cool,1
easily one of the best games on the play store. yes it gets difficult  but i've not spent a penny on gems. its made me rage quit several times  but i can't stay away for too long.. incredible game.,1
great job is since a while i never played a funny game as this. maybe more customerisation of charachter will be more funny,1
i have a lots of fun in the game ..thank you so much for lovely game,1
great idea for a game  easy to control and i like the item upgrades,1
the game is good but i'd make the free reward come every two hours,1
this is some garbage ass gamplay,0
this game is good i ensure u that u should download it,1
i love it the game has very good controls,1
great game can't wait to see where it goes in the future,1
nice game. keep up the good work.,1
its a great game. love to play.,1
this game is awesome by getting jem's faster,1
simple to play yet fun too,1
just like the pics losing interest,0
wow so cool!! i love this!,1
pretty good. addicting !,1
yeah...its really a good game,1
that is awesome game....simple and fun,1
great fun!!!! simple and quick. easy too play,1
simple but addictive!,1
it's so so awesome,1
great game to pass the time,1
good time pass game,1
love this game.,1
fun time waster,1
very nice game,1
really fun and simple,1
really good,1
what a great game,1
excellent and the inovative,1
great game,1
it is great,1
a simple and fun game. found this by accident and i never find good games. i would highly recommend this to anyone wanting a quick fun game with great replay value. don't have to play it for more than a few minutes but could pay it for a long time without being bored.,1
is it a game or what it is so much fun when we play it anytime i liked it thankyou for making the game.,1
great game i really enjoyed it. the graphics are cool and the game works smooth and fine. i liked the idea of fighting and solving puzzels it is really entertaining,1
